Company,GST No,State,State Code,City,Address,Zip Code,PAN,CIN,Customer,Customer Address,GST No,Phone,Email,Type,Invoice No.,MRN/PO No.,Invoice Date,Raw Material,Category,Sub Category,HSN Code,Sap Code,Unit,Quantity,Price (?),Pre Tax Amount (?),CGST Tax Percentage,CGST Tax (?),SGST Tax Percentage,SGST Tax/Excise Duty (?),IGST Tax/VAT Percentage,IGST Tax/VAT Amount (?),CESS Tax Percentage,CESS Tax,Total TCS (?),Discount (?),Delivery Charge (?),Total Amount (?),Invoice Total (?),Raw Material ID,Raw Material Code,Description
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Peanut Roasted,Grocery,,0,,Kg,2,195,390,6,23.4,6,23.4,0,0,0,0,,,,436.8,,16704019,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Papad Big,Grocery,,0,,PKT,5,360,1800,0,0,0,0,0,0,0,0,,,,1800,,16704022,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Nature Jaggery,Grocery,,0,,PKT,4,68,272,2.5,6.8,2.5,6.8,0,0,0,0,,,,285.6,,16704025,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Char Magaz,Grocery,,0,,Kg,6,860,5160,2.5,129,2.5,129,0,0,0,0,,,,5418,,16704049,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Aalu Bukhara (plum),Food Ingredients,,0,,Kg,2,550,1100,6,66,6,66,0,0,0,0,,,,1232,,16704085,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Tej Patta,Grocery,Spices,0,,Kg,0.5,130,65,2.5,1.63,2.5,1.63,0,0,0,0,,,,68.26,,16704341,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Pav Bhaji Masala,Grocery,Spices,0,,PKT,4,83,332,2.5,8.3,2.5,8.3,0,0,0,0,,,,348.6,,16704348,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Kitchen King,Grocery,Spices,0,,PKT,6,401,2406,2.5,60.15,2.5,60.15,0,0,0,0,,,,2526.3,,16704356,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Kasuri Methi,Grocery,Spices,0,,PKT,10,90,900,2.5,22.5,2.5,22.5,0,0,0,0,,,,945,,16704359,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Kashmiri Chilli Powder,Grocery,Spices,0,,PKT,3,680,2040,2.5,51,2.5,51,0,0,0,0,,,,2142,,16704360,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Kashmiri Chilli,Grocery,Spices,0,,Kg,15,680,10200,2.5,255,2.5,255,0,0,0,0,,,,10710,,16704361,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Jeera Whole,Grocery,Spices,0,,Kg,8,460,3680,2.5,92,2.5,92,0,0,0,0,,,,3864,,16704363,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Jeera Powder,Grocery,Spices,0,,Kg,2,480,960,2.5,24,2.5,24,0,0,0,0,,,,1008,,16704364,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Jal Jeera,Grocery,Spices,0,,PKT,4,68,272,2.5,6.8,2.5,6.8,0,0,0,0,,,,285.6,,16704367,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Hing Powder,Grocery,Spices,0,,BTL,10,157,1570,2.5,39.25,2.5,39.25,0,0,0,0,,,,1648.5,,16704370,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Haldi Powder,Grocery,Spices,0,,Kg,2,235,470,2.5,11.75,2.5,11.75,0,0,0,0,,,,493.5,,16704371,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Green Elaichi,Grocery,Spices,0,,Kg,0.5,2700,1350,2.5,33.75,2.5,33.75,0,0,0,0,,,,1417.5,,16704372,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Dhaniya Whole,Grocery,Spices,0,,Kg,2,155,310,2.5,7.75,2.5,7.75,0,0,0,0,,,,325.5,,16704379,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Dhaniya Powder,Grocery,Spices,0,,Kg,3,160,480,2.5,12,2.5,12,0,0,0,0,,,,504,,16704380,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Chat Masala,Grocery,Spices,0,,PKT,20,75,1500,2.5,37.5,2.5,37.5,0,0,0,0,,,,1575,,16704388,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Rai,Grocery,Seeds,0,,Kg,3,85,255,2.5,6.38,2.5,6.38,0,0,0,0,,,,267.76,,16704423,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Pista,Grocery,Dry Fruits,0,,Kg,1,2100,2100,6,126,6,126,0,0,0,0,,,,2352,,16704703,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Kishmish,Grocery,Dry Fruits,0,,Kg,1,320,320,2.5,8,2.5,8,0,0,0,0,,,,336,,16704704,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Khajur,Grocery,Dry Fruits,0,,Kg,4,130,520,6,31.2,6,31.2,0,0,0,0,,,,582.4,,16704705,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Kaju Whole,Grocery,Dry Fruits,0,,Kg,1,800,800,2.5,20,2.5,20,0,0,0,0,,,,840,,16704706,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Kaju Tukda,Grocery,Dry Fruits,0,,Kg,15,680,10200,2.5,255,2.5,255,0,0,0,0,,,,10710,,16704707,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ADARSH MASALA & CO.,,,,,Purchase,1148/Jan,5200,19-Jan-24,Almond,Grocery,Dry Fruits,0,,Kg,2,760,1520,6,91.2,6,91.2,0,0,0,0,,,,1702.4,,16704713,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Raj Food,,,,,Purchase,60/JAN,5199,19-Jan-24,Peanut Roasted,Grocery,,0,,Kg,20,190,3800,0,0,0,0,0,0,0,0,0,0,0,3800,3800,16704019,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,614/JAN,5198,19-Jan-24,Rawas Fish,Meat Material,Sea Food,0,,Kg,3,550,1650,0,0,0,0,0,0,0,0,0,0,0,1650,14025,16704446,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHOEB FAIM SHAIKH,,,,,Purchase,614/JAN,5198,19-Jan-24,Pomfret,Meat Material,Sea Food,0,,Kg,9.9,1250,12375,0,0,0,0,0,0,0,0,,,,12375,,16704448,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,18294/JAN,5197,19-Jan-24,Steam Noodles,Food Ingredients,Noodles,0,,Kg,4,80,320,0,0,0,0,0,0,0,0,0,0,0,320,1080,16704514,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,18294/JAN,5197,19-Jan-24,Chopsuey Noodles,Food Ingredients,Noodles,0,,Kg,4,80,320,0,0,0,0,0,0,0,0,,,,320,,16704521,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GINGER FOOD,,,,,Purchase,18294/JAN,5197,19-Jan-24,Wonton Patta,Food Ingredients,Frozan,0,,PKT,4,110,440,0,0,0,0,0,0,0,0,,,,440,,16704655,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,RADHA MARKKETING,,,,,Purchase,4873-Jan,5196,19-Jan-24,Amrut Amalgam,Bar,Single Malt,0,,BTL,1,2853.57,2853.57,0,0,0,0,0,0,0,0,28.24,30,0,2823.61,2852,16704418,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,RADHA MARKKETING,,,,,Purchase,52510/JAN,5195,19-Jan-24,Hoegaarden Belgian,Bar,Beer,0,,BTL,24,184.69,4432.65,0,0,0,0,0,0,0,0,43.78,55,0,4377.7,4421,16704905,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,RADHA MARKKETING,,,,,Purchase,52511/JAN,5194,19-Jan-24,Budweiser,Bar,Beer,0,,BTL,72,133.9,9641.01,0,0,0,0,0,0,0,0,95.15,126,0,9514.73,9610,16704910,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GEM ICE CUBES,,,,,Purchase,4173-Jan,5193,19-Jan-24,Ice,Food Ingredients,Frozan,0,,Kg,52,7,364,0,0,0,0,0,0,0,0,0,0,0,364,364,16704661,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,17108/JAN,5192,19-Jan-24,Milk 3 Fat,Dairy Products,Dairy,0,,PKT,10,56,560,0,0,0,0,0,0,0,0,0,0,0,560,560,16704795,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2639-Jan,5191,19-Jan-24,Pineapple Juice,Beverages,,0,,PKT,36,78.13,2812.5,6,168.75,6,168.75,0,0,0,0,0,0,0,3150,13042,16704143,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2639-Jan,5191,19-Jan-24,Pepsi,Beverages,,0,,BTL,24,12.14,291.43,14,40.8,14,40.8,0,0,12,34.97,,,,408,,16704145,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2639-Jan,5191,19-Jan-24,Guava Juice,Beverages,,0,,LTR,24,71.88,1725,6,103.5,6,103.5,0,0,0,0,,,,1932,,16704151,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2639-Jan,5191,19-Jan-24,Dukes Soda,Beverages,,0,,BTL,168,6.78,1139.04,9,102.51,9,102.51,0,0,0,0,,,,1344.06,,16704155,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2639-Jan,5191,19-Jan-24,Aquafina Water,Beverages,,0,,BTL,480,10.24,4915.2,9,442.37,9,442.37,0,0,0,0,,,,5799.94,,16704160,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sell Well Foods And Beverages Pvt L,,,,,Purchase,2639-Jan,5191,19-Jan-24,7 Up,Beverages,,0,,BTL,24,12.14,291.43,14,40.8,14,40.8,0,0,12,34.97,,,,408,,16704164,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,S.S.V DISTRIBUTORS INDIA PVT. LTD.,,,,,Purchase,22966/JAN,5190,19-Jan-24,Curd Mother Dairy,Dairy Products,Dairy,0,,Kg,12,102.29,1227.42,2.5,30.69,2.5,30.69,0,0,0,0,0,0,0,1288.8,1289,16704803,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,FREEZE FRESH,,,,,Purchase,6805-Jan,5189,19-Jan-24,Peel Garlic,Vegetable,,0,,Kg,15,240,3600,0,0,0,0,0,0,0,0,0,0,0,3600,3600,16703876,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Bisleri International Pvt Ltd,,,,,Purchase,11239/JAN,5188,19-Jan-24,Bisleri 250 Ml,Beverages,,0,,BTL,1440,4.24,6101.28,9,549.12,9,549.12,0,0,0,0,0,0,0,7199.52,7200,16704158,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Imtiyaz Ahmed Khan,,,,,Purchase,536/JAN,5187,19-Jan-24,Eggs,Food Ingredients,Egg,0,,PCS,150,6.4,960,0,0,0,0,0,0,0,0,0,0,0,960,960,16704699,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,GUPTA MILK CENTER,,,,,Purchase,17056/JAN,5186,19-Jan-24,Milk 3 Fat,Dairy Products,Dairy,0,,PKT,30,56,1680,0,0,0,0,0,0,0,0,0,0,0,1680,1680,16704795,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,HY-FY BROILER,,,,,Purchase,1754/Jan,5185,19-Jan-24,Chicken Supreme,Meat Material,Meat,0,,Kg,2,250,500,0,0,0,0,0,0,0,0,0,0,0,500,3500,16704530,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,HY-FY BROILER,,,,,Purchase,1754/Jan,5185,19-Jan-24,Chicken Leg Bonless,Meat Material,Meat,0,,Kg,12,250,3000,0,0,0,0,0,0,0,0,,,,3000,,16704531,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Meat 4 You Traders,,,,,Purchase,4371-Jan,5184,19-Jan-24,Mutton Big Raan,Meat Material,Meat,0,,Kg,6.7,600,4020,0,0,0,0,0,0,0,0,0,0,0,4020,4020,16704526,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sandip Cream Centre,,,,,Purchase,51238/JAN,5183,19-Jan-24,Malai Paneer,Dairy Products,Dairy,0,,Kg,10,310,3100,0,0,0,0,0,0,0,0,0,0,0,3100,3100,16704797,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ROYALin DAIRY,"JOGESHWARI WEST ,OPP ,FISH MARKET,MUMBAI 400102",27AEDPD1415M1ZR,,,Purchase,24193/JAN,5182,19-Jan-24,Malai Paneer,Dairy Products,Dairy,0,,Kg,6,320,1920,0,0,0,0,0,0,0,0,0,0,0,1920,1920,16704797,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43572/JAN,5181,19-Jan-24,Water Melon,Fresh Fruits,,0,,Kg,8.5,40,340,0,0,0,0,0,0,0,0,0,0,0,340,1586,16704057,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43572/JAN,5181,19-Jan-24,Sweet Lemon,Fresh Fruits,,0,,Kg,5.7,80,456,0,0,0,0,0,0,0,0,,,,456,,16704058,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43572/JAN,5181,19-Jan-24,Pineapple Fruit,Fresh Fruits,,0,,Kg,3.5,70,245,0,0,0,0,0,0,0,0,,,,245,,16704064,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43572/JAN,5181,19-Jan-24,Papaya,Fresh Fruits,,0,,Kg,5.1,40,204,0,0,0,0,0,0,0,0,,,,204,,16704068,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,SHIVKRUPA ENTERPRISES,,,,,Purchase,43572/JAN,5181,19-Jan-24,Elaichi Bananas,Fresh Fruits,,0,,Kg,3.1,110,341,0,0,0,0,0,0,0,0,,,,341,,16704075,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,495154/JAN,5180,19-Jan-24,Orange,Fresh Fruits,,0,,Kg,10,54.03,540.3,0,0,0,0,0,0,0,0,0,0,0,540.3,540,16704070,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,521824/JAN,5179,19-Jan-24,Cherry Syrup,Beverages,Syrup,0,,BTL,4,248.29,993.16,6,59.59,6,59.59,0,0,0,0,0,0,0,1112.34,8921,16704320,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,521824/JAN,5179,19-Jan-24,Amul Milk,Dairy Products,Dairy,0,,LTR,24,72.65,1743.6,2.5,43.59,2.5,43.59,0,0,0,0,,,,1830.78,,16704810,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,521824/JAN,5179,19-Jan-24,Sesame Oil,Food Ingredients,Can Food,0,,BTL,2,432.15,864.3,2.5,21.61,2.5,21.61,0,0,0,0,,,,907.52,,16704853,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Zomato Hyperpure Pvt.Ltd.Mumbai,,,,,Purchase,521824/JAN,5179,19-Jan-24,Refind Oil,Food Ingredients,Can Food,0,,LTR,50,96.59,4829.35,2.5,120.73,2.5,120.73,0,0,0,0,,,,5070.8,,16704857,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,ELITE ENTERPRISE,,,,,Purchase,27376/JAN,5178,19-Jan-24,Madagascar Chocolate,Food Ingredients,Toppimgs,0,,PKT,2,4000,8000,9,720,9,720,0,0,0,0,0,0,0,9440,9440,16704664,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Wafer Potatos,Vegetable,,0,,Kg,10,42,420,0,0,0,0,0,0,0,0,0,0,0,420,9576,16703837,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Tomatos,Vegetable,,0,,Kg,33,36,1188,0,0,0,0,0,0,0,0,,,,1188,,16703838,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Staff Veg,Vegetable,,0,,Kg,15,38,570,0,0,0,0,0,0,0,0,,,,570,,16703851,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Spring Onion,Vegetable,,0,,Kg,4,48,192,0,0,0,0,0,0,0,0,,,,192,,16703854,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Spinach,Vegetable,,0,,Kg,13,36,468,0,0,0,0,0,0,0,0,,,,468,,16703855,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Small Brinjel,Vegetable,,0,,Kg,1,60,60,0,0,0,0,0,0,0,0,,,,60,,16703859,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Potato,Vegetable,,0,,Kg,14,32,448,0,0,0,0,0,0,0,0,,,,448,,16703873,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Onion,Vegetable,,0,,Kg,48,45,2160,0,0,0,0,0,0,0,0,,,,2160,,16703882,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Mint Leaves,Vegetable,,0,,Kg,1.5,48,72,0,0,0,0,0,0,0,0,,,,72,,16703883,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Methi Fresh,Vegetable,,0,,Kg,2,46,92,0,0,0,0,0,0,0,0,,,,92,,16703885,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Lemon,Vegetable,,0,,Kg,9,70,630,0,0,0,0,0,0,0,0,,,,630,,16703894,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Lady Finger,Vegetable,,0,,Kg,1,44,44,0,0,0,0,0,0,0,0,,,,44,,16703896,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Green Chilly,Vegetable,,0,,Kg,2.5,52,130,0,0,0,0,0,0,0,0,,,,130,,16703915,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Ginger,Vegetable,,0,,Kg,2.5,70,175,0,0,0,0,0,0,0,0,,,,175,,16703917,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Fresh Beans,Vegetable,,0,,Kg,7,68,476,0,0,0,0,0,0,0,0,,,,476,,16703923,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Cucumber,Vegetable,,0,,Kg,10,32,320,0,0,0,0,0,0,0,0,,,,320,,16703935,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Coriander Leaves,Vegetable,,0,,Kg,6.5,65,422.5,0,0,0,0,0,0,0,0,,,,422.5,,16703936,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Coconut Big,Vegetable,,0,,PCS,10,35,350,0,0,0,0,0,0,0,0,,,,350,,16703937,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Cauliflower,Vegetable,,0,,Kg,2,42,84,0,0,0,0,0,0,0,0,,,,84,,16703943,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Carrots,Vegetable,,0,,Kg,8,36,288,0,0,0,0,0,0,0,0,,,,288,,16703944,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Capsicum,Vegetable,,0,,Kg,7,48,336,0,0,0,0,0,0,0,0,,,,336,,16703945,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Cabbage,Vegetable,,0,,Kg,3,30,90,0,0,0,0,0,0,0,0,,,,90,,16703946,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Brinjal Big,Vegetable,,0,,Kg,4,60,240,0,0,0,0,0,0,0,0,,,,240,,16703949,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Bhavnagri Chilly,Vegetable,,0,,Kg,1,120,120,0,0,0,0,0,0,0,0,,,,120,,16703951,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Banana Leaf,Vegetable,,0,,PCS,20,8,160,0,0,0,0,0,0,0,0,,,,160,,16703957,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,099/JAN,5177,19-Jan-24,Baby Potato,Vegetable,,0,,Kg,1,40,40,0,0,0,0,0,0,0,0,,,,40,,16703959,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,536/JAN,5176,19-Jan-24,Yellow Zucchini,Vegetable,,0,,Kg,0.5,110,55,0,0,0,0,0,0,0,0,0,0,0,55,2065,16703833,,
Main Store,,Maharashtra,27,Mumbai,"148 B, Juhu Tara Rd,",400049,,,Sanoj Singh,,,,,Purchase,536/JAN,5176,19-Jan-24,Pok Choy,Vegetable,,0,,Kg,0.5,110,55,0,0,0,0,0,0,0,0,,,,55,,16703875,,
